date,title,id,views,subs,videoCount
2021-06-02,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3243838.0,50800.0,429.0
2021-06-02,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,49894218.0,674000.0,95.0
2021-06-02,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14488327.0,97500.0,93.0
2021-06-02,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535666.0,19400.0,306.0
2021-06-02,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82422.0,2900.0,25.0
2021-06-02,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164310.0,1970.0,172.0
2021-06-02,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128251.0,23900.0,92.0
2021-06-02,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602028.0,3890.0,294.0
2021-06-02,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28504.0,884.0,126.0
2021-06-02,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41431.0,870.0,166.0
2021-06-02,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9058755.0,52000.0,520.0
2021-06-02,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589579.0,15400.0,70.0
2021-06-02,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24061849.0,313000.0,1007.0
2021-06-02,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4541156.0,48500.0,228.0
2021-06-02,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,899560247.0,7230000.0,357.0
2021-06-02,Dr Pal,UCP4k407eomZThGHo_9sgMkg,7768353.0,125000.0,81.0
2021-06-02,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6341722.0,99300.0,161.0
2021-06-02,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,310319194.0,3270000.0,1340.0
2021-06-02,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,16962088.0,242000.0,101.0
2021-06-02,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66195532.0,351000.0,1092.0
2021-06-02,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1361938.0,23300.0,112.0
2021-06-02,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18312.0,941.0,10.0
2021-06-02,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887267.0,13600.0,141.0
2021-06-02,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,211870.0,5510.0,77.0
2021-06-02,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1685264.0,25600.0,76.0
2021-06-02,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,14466260.0,97400.0,1895.0
2021-06-02,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7197059.0,7310.0,648.0
2021-06-02,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,497776180.0,1880000.0,802.0
2021-06-02,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10747076.0,292000.0,107.0
2021-06-02,Unity News Network,UC44ygHhf5-2W-uR44BpPVdg,3974065.0,39600.0,0.0
2021-06-02,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1273977016.0,10700000.0,417.0
2021-06-02,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1267428.0,27100.0,23.0
2021-06-02,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,149345572.0,268000.0,5083.0
2021-06-02,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5903812.0,45100.0,128.0
2021-06-02,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,798234.0,5980.0,407.0
2021-06-02,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,538141.0,12500.0,36.0
2021-06-02,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32203142.0,282000.0,1858.0
2021-06-02,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25166111.0,301000.0,245.0
2021-06-02,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1351159.0,9540.0,516.0
2021-06-02,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,833692.0,5880.0,38.0
2021-06-02,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,483010.0,8290.0,40.0
2021-06-02,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1627020.0,2170.0,106.0
2021-06-02,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1117614.0,3040.0,587.0
2021-06-02,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15213811.0,60800.0,754.0
2021-06-02,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,340428.0,10600.0,47.0
2021-06-02,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204286.0,2940.0,78.0
2021-06-02,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2729585.0,44500.0,196.0
2021-06-02,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,531570.0,14800.0,94.0
2021-06-02,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,763200.0,31200.0,10.0
2021-06-02,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1709633.0,20100.0,59.0
2021-06-02,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2648369.0,86800.0,114.0
2021-06-02,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,141515.0,1100.0,459.0
2021-06-03,INFORMATION WARFARE,UCUbCBA3uLH49uOeKBA9zQ3A,10511.0,31.0,32.0
2021-06-03,Carl Vernon,UC7rlvlj-jumO7LrXpP-8NZQ,24950789.0,73100.0,933.0
2021-06-03,CrowderBits,UCMAtX9eFBpwc4LtgvbqsOpQ,229449536.0,956000.0,1053.0
2021-06-03,Tate Chasers,UChS7p2emhoFlyDSthDk7PWA,570338.0,2030.0,82.0
2021-06-03,TFIglobal,UCZz8q2tZC7QuQiFwPKQ4Bug,154713423.0,338000.0,1144.0
2021-06-03,David Mongielo,UCAmLN5U6ndPgEcc4XpMBdxg,218049.0,496.0,173.0
2021-06-03,Petrified News,UCnCJI5CILRrdK24R48H2r6w,53579.0,404.0,117.0
2021-06-03,Victory Entertainment,UCEMLBAiyLY4tCUxQ9OJaBlA,134826.0,1590.0,189.0
2021-06-03,WE GOT A PROBLEM,UCLWT1NTlgP7CCs4ZNNpe5AQ,82442627.0,160000.0,1245.0
2021-06-03,Lightbeamer 2,UCUyIdrYUJt036l00tkHfx0w,356035.0,3700.0,52.0
2021-06-03,Mr.Sauceman X,UCYpe0dPGgAW70SWBECOeM4A,530756.0,2600.0,363.0
2021-06-03,Veritas TV,UCzAKaxOOeD8MnZ4_LitjWpA,10190874.0,96000.0,1468.0
2021-06-03,China Uncensored,UCgFP46yVT-GG4o1TgXn-04Q,355960031.0,1610000.0,1448.0
2021-06-03,The Pholosopher,UCT5KWZpslhrYKBhdCUUzr1Q,948738.0,28100.0,199.0
2021-06-03,Unidentified - Whistleblower,UCAyKDaEmdk3MAv14P3X_-tw,1022.0,70.0,11.0
2021-06-03,Dr. Steve Turley,UCCsiAKRKcgzA_372WbXNBaw,228322905.0,748000.0,2112.0
2021-06-03,John Talks,UCUZAUoL2_bd9cR8R5T_iSlQ,62717979.0,117000.0,1202.0
2021-06-03,Body Language Ghost,UC7n8r27jRnjpYpfyEfBOLFw,28947084.0,-1.0,220.0
2021-06-03,Odair Del Pozzo,UCXA6RQ5Je4HiagqAPpuX1sw,8791748.0,94700.0,520.0
2021-06-03,Daniel Silveira - Deputado Federal,UCXwAKQLIE7lTs21VJ1oSBhA,1923172.0,73000.0,360.0
2021-06-03,Augusto Almeida,UCKNsAq3tNpbvATnAbK3nwDA,3143986.0,23900.0,1090.0
2021-06-03,1822jornal,UCl4GlGXR0ED6AUJU1kRhRzQ,317.0,20200.0,1.0
2021-06-03,Novo Brasil Notícias,UCXqTpcsO4kgwk5K5v76Ushw,58230.0,837.0,733.0
2021-06-03,Os Pingos nos Is,UCzjtGnD7qqeaHW3nvDVrjQA,1328875999.0,3400000.0,6469.0
2021-06-03,Arthur Weintraub,UCmnSD245HC6yT_ABIIfEcNQ,475744.0,38300.0,82.0
2021-06-03,Jair Bolsonaro,UC8hGUtfEgvvnp6IaHSAg1OQ,232786260.0,3400000.0,2831.0
2021-06-03,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,69057903.0,859000.0,1669.0
2021-06-03,Flavio Bolsonaro,UCl2HptoHv6PjZMQAwTdA--Q,27052761.0,326000.0,1583.0
2021-06-03,Carlos Bolsonaro,UCBrntWupyTRnnsRy3dA4VdA,53067093.0,300000.0,1258.0
2021-06-03,Carla Zambelli,UCX9VzlP1DyeasSivEr9Eddw,44131084.0,475000.0,2687.0
2021-06-03,Parents For Healthcare Rights,UCKt-o4gMYO7FH2MLkynIphA,7044960.0,13200.0,410.0
2021-06-03,What's going on?,UCIQWl7Vsw2BkNF3IDp7W_sg,9790.0,151.0,21.0
2021-06-03,A Taste of Medicine,UCUL6210K8wHs1nenNh5gtAA,42527.0,202.0,11.0
2021-06-03,Pascal Juang MD,UCrfOP0dgfFhxAYILfsHKGiw,5864.0,238.0,23.0
2021-06-03,Dr. John Campbell,UCF9IOB2TExg3QIBupFtBDxg,155487453.0,984000.0,1725.0
2021-06-03,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,97733490.0,1100000.0,348.0
2021-06-03,OVALmedia in English,UCtx0AYvGYw4uxug_zPAfVIA,851043.0,13800.0,55.0
2021-06-03,Dr. Hong's Pharmacy Classroom,UCFbWA0wLcQk3eoRv6nIb-1A,97308.0,1420.0,89.0
2021-06-03,Whiteboard Doctor,UCiMhM7xCTT8b5SJRnhpH7Ag,1665838.0,22200.0,399.0
2021-06-03,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24125067.0,314000.0,1009.0
2021-06-03,"F. Perry Wilson, MD",UCu4OHd94MHqjlMp_Mgks84w,1347017.0,11300.0,370.0
2021-06-03,Triggernometry,UC7oPkqeHTwuOZ5CZ-R9f-6w,23986916.0,246000.0,325.0
2021-06-03,OH MY GOD,UC78Iz691HisenUxRwnFkk1Q,164033.0,945.0,447.0
2021-06-03,PANDA,UCDdN8LSNc3onvOyCd_UR5wg,104292.0,4310.0,33.0
2021-06-03,Mercola,UCxscQY7X0mtnaCbkGTjZ17g,104499340.0,389000.0,2531.0
2021-06-03,Erin Elizabeth at Health Nut News,UC85x4iQIC8JENyLy6xRsF8Q,5316267.0,48000.0,526.0
2021-06-03,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3247940.0,50900.0,429.0
2021-06-03,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,50006711.0,675000.0,96.0
2021-06-03,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14496858.0,97600.0,93.0
2021-06-03,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535725.0,19400.0,306.0
2021-06-03,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82429.0,2900.0,25.0
2021-06-03,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164316.0,1970.0,172.0
2021-06-03,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128258.0,23900.0,92.0
2021-06-03,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602043.0,3890.0,294.0
2021-06-03,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28510.0,884.0,126.0
2021-06-03,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41460.0,870.0,166.0
2021-06-03,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9059015.0,52000.0,520.0
2021-06-03,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589645.0,15400.0,70.0
2021-06-03,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4561466.0,48600.0,228.0
2021-06-03,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,900430474.0,7240000.0,358.0
2021-06-03,Dr Pal,UCP4k407eomZThGHo_9sgMkg,7861136.0,127000.0,82.0
2021-06-03,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6391803.0,99700.0,161.0
2021-06-03,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,310911954.0,3270000.0,1340.0
2021-06-03,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,16997966.0,243000.0,101.0
2021-06-03,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66215806.0,351000.0,1093.0
2021-06-03,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1362063.0,23300.0,112.0
2021-06-03,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18363.0,944.0,10.0
2021-06-03,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887407.0,13600.0,141.0
2021-06-03,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,213383.0,5520.0,77.0
2021-06-03,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1686575.0,25600.0,76.0
2021-06-03,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,14477444.0,97500.0,1896.0
2021-06-03,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7197510.0,7310.0,648.0
2021-06-03,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,498012969.0,1880000.0,802.0
2021-06-03,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10764687.0,292000.0,107.0
2021-06-03,Unity News Network,UC44ygHhf5-2W-uR44BpPVdg,,,
2021-06-03,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1275050114.0,10700000.0,418.0
2021-06-03,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1269864.0,27100.0,22.0
2021-06-03,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,149550919.0,268000.0,5098.0
2021-06-03,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5910979.0,45100.0,129.0
2021-06-03,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,798836.0,5990.0,407.0
2021-06-03,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,539853.0,12500.0,36.0
2021-06-03,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32221786.0,282000.0,1860.0
2021-06-03,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25310313.0,303000.0,245.0
2021-06-03,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1356891.0,9600.0,516.0
2021-06-03,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,834197.0,5880.0,39.0
2021-06-03,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,483863.0,8300.0,40.0
2021-06-03,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1627289.0,2170.0,106.0
2021-06-03,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1119006.0,3040.0,587.0
2021-06-03,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15238973.0,60900.0,757.0
2021-06-03,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,340816.0,10600.0,47.0
2021-06-03,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204419.0,2940.0,78.0
2021-06-03,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2730236.0,44500.0,196.0
2021-06-03,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,535017.0,14800.0,95.0
2021-06-03,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,793132.0,32100.0,10.0
2021-06-03,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1714793.0,20100.0,59.0
2021-06-03,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2656967.0,87000.0,114.0
2021-06-03,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,141899.0,1100.0,459.0
2021-06-03,INFORMATION WARFARE,UCUbCBA3uLH49uOeKBA9zQ3A,10511.0,31.0,32.0
2021-06-03,Carl Vernon,UC7rlvlj-jumO7LrXpP-8NZQ,24950789.0,73100.0,933.0
2021-06-03,CrowderBits,UCMAtX9eFBpwc4LtgvbqsOpQ,229449536.0,956000.0,1053.0
2021-06-03,Tate Chasers,UChS7p2emhoFlyDSthDk7PWA,570338.0,2030.0,82.0
2021-06-03,TFIglobal,UCZz8q2tZC7QuQiFwPKQ4Bug,154713423.0,338000.0,1144.0
2021-06-03,David Mongielo,UCAmLN5U6ndPgEcc4XpMBdxg,218049.0,496.0,173.0
2021-06-03,Petrified News,UCnCJI5CILRrdK24R48H2r6w,53579.0,404.0,117.0
2021-06-03,Victory Entertainment,UCEMLBAiyLY4tCUxQ9OJaBlA,134826.0,1590.0,189.0
2021-06-03,WE GOT A PROBLEM,UCLWT1NTlgP7CCs4ZNNpe5AQ,82442627.0,160000.0,1245.0
2021-06-03,Lightbeamer 2,UCUyIdrYUJt036l00tkHfx0w,356035.0,3700.0,52.0
2021-06-03,Mr.Sauceman X,UCYpe0dPGgAW70SWBECOeM4A,530756.0,2600.0,363.0
2021-06-03,Veritas TV,UCzAKaxOOeD8MnZ4_LitjWpA,10190874.0,96000.0,1468.0
2021-06-03,China Uncensored,UCgFP46yVT-GG4o1TgXn-04Q,355960031.0,1610000.0,1448.0
2021-06-03,The Pholosopher,UCT5KWZpslhrYKBhdCUUzr1Q,948738.0,28100.0,199.0
2021-06-03,Unidentified - Whistleblower,UCAyKDaEmdk3MAv14P3X_-tw,1022.0,70.0,11.0
2021-06-03,Dr. Steve Turley,UCCsiAKRKcgzA_372WbXNBaw,228322905.0,748000.0,2112.0
2021-06-03,John Talks,UCUZAUoL2_bd9cR8R5T_iSlQ,62717979.0,117000.0,1202.0
2021-06-03,Body Language Ghost,UC7n8r27jRnjpYpfyEfBOLFw,28947084.0,-1.0,220.0
2021-06-03,Odair Del Pozzo,UCXA6RQ5Je4HiagqAPpuX1sw,8791748.0,94700.0,520.0
2021-06-03,Daniel Silveira - Deputado Federal,UCXwAKQLIE7lTs21VJ1oSBhA,1923172.0,73000.0,360.0
2021-06-03,Augusto Almeida,UCKNsAq3tNpbvATnAbK3nwDA,3143986.0,23900.0,1090.0
2021-06-03,1822jornal,UCl4GlGXR0ED6AUJU1kRhRzQ,317.0,20200.0,1.0
2021-06-03,Novo Brasil Notícias,UCXqTpcsO4kgwk5K5v76Ushw,58230.0,837.0,733.0
2021-06-03,Os Pingos nos Is,UCzjtGnD7qqeaHW3nvDVrjQA,1328875999.0,3400000.0,6469.0
2021-06-03,Arthur Weintraub,UCmnSD245HC6yT_ABIIfEcNQ,475744.0,38300.0,82.0
2021-06-03,Jair Bolsonaro,UC8hGUtfEgvvnp6IaHSAg1OQ,232786260.0,3400000.0,2831.0
2021-06-03,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,69057903.0,859000.0,1669.0
2021-06-03,Flavio Bolsonaro,UCl2HptoHv6PjZMQAwTdA--Q,27052761.0,326000.0,1583.0
2021-06-03,Carlos Bolsonaro,UCBrntWupyTRnnsRy3dA4VdA,53067093.0,300000.0,1258.0
2021-06-03,Carla Zambelli,UCX9VzlP1DyeasSivEr9Eddw,44131084.0,475000.0,2687.0
2021-06-03,Parents For Healthcare Rights,UCKt-o4gMYO7FH2MLkynIphA,7044960.0,13200.0,410.0
2021-06-03,What's going on?,UCIQWl7Vsw2BkNF3IDp7W_sg,9790.0,151.0,21.0
2021-06-03,A Taste of Medicine,UCUL6210K8wHs1nenNh5gtAA,42527.0,202.0,11.0
2021-06-03,Pascal Juang MD,UCrfOP0dgfFhxAYILfsHKGiw,5864.0,238.0,23.0
2021-06-03,Dr. John Campbell,UCF9IOB2TExg3QIBupFtBDxg,155487453.0,984000.0,1725.0
2021-06-03,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,97733490.0,1100000.0,348.0
2021-06-03,OVALmedia in English,UCtx0AYvGYw4uxug_zPAfVIA,851043.0,13800.0,55.0
2021-06-03,Dr. Hong's Pharmacy Classroom,UCFbWA0wLcQk3eoRv6nIb-1A,97308.0,1420.0,89.0
2021-06-03,Whiteboard Doctor,UCiMhM7xCTT8b5SJRnhpH7Ag,1665838.0,22200.0,399.0
2021-06-03,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24125067.0,314000.0,1009.0
2021-06-03,"F. Perry Wilson, MD",UCu4OHd94MHqjlMp_Mgks84w,1347017.0,11300.0,370.0
2021-06-03,Triggernometry,UC7oPkqeHTwuOZ5CZ-R9f-6w,23986916.0,246000.0,325.0
2021-06-03,OH MY GOD,UC78Iz691HisenUxRwnFkk1Q,164033.0,945.0,447.0
2021-06-03,PANDA,UCDdN8LSNc3onvOyCd_UR5wg,104292.0,4310.0,33.0
2021-06-03,Mercola,UCxscQY7X0mtnaCbkGTjZ17g,104499340.0,389000.0,2531.0
2021-06-03,Erin Elizabeth at Health Nut News,UC85x4iQIC8JENyLy6xRsF8Q,5316267.0,48000.0,526.0
2021-06-03,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3247940.0,50900.0,429.0
2021-06-03,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,50006711.0,675000.0,96.0
2021-06-03,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14496858.0,97600.0,93.0
2021-06-03,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535725.0,19400.0,306.0
2021-06-03,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82429.0,2900.0,25.0
2021-06-03,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164316.0,1970.0,172.0
2021-06-03,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128258.0,23900.0,92.0
2021-06-03,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602043.0,3890.0,294.0
2021-06-03,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28510.0,884.0,126.0
2021-06-03,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41460.0,870.0,166.0
2021-06-03,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9059015.0,52000.0,520.0
2021-06-03,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589645.0,15400.0,70.0
2021-06-03,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4561466.0,48600.0,228.0
2021-06-03,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,900430474.0,7240000.0,358.0
2021-06-03,Dr Pal,UCP4k407eomZThGHo_9sgMkg,7861136.0,127000.0,82.0
2021-06-03,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6391803.0,99700.0,161.0
2021-06-03,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,310911954.0,3270000.0,1340.0
2021-06-03,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,16997966.0,243000.0,101.0
2021-06-03,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66215806.0,351000.0,1093.0
2021-06-03,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1362063.0,23300.0,112.0
2021-06-03,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18363.0,944.0,10.0
2021-06-03,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887407.0,13600.0,141.0
2021-06-03,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,213383.0,5520.0,77.0
2021-06-03,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1686575.0,25600.0,76.0
2021-06-03,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,14477444.0,97500.0,1896.0
2021-06-03,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7197510.0,7310.0,648.0
2021-06-03,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,498012969.0,1880000.0,802.0
2021-06-03,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10764687.0,292000.0,107.0
2021-06-03,Unity News Network,UC44ygHhf5-2W-uR44BpPVdg,,,
2021-06-03,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1275050114.0,10700000.0,418.0
2021-06-03,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1269864.0,27100.0,22.0
2021-06-03,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,149550919.0,268000.0,5098.0
2021-06-03,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5910979.0,45100.0,129.0
2021-06-03,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,798836.0,5990.0,407.0
2021-06-03,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,539853.0,12500.0,36.0
2021-06-03,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32221786.0,282000.0,1860.0
2021-06-03,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25310313.0,303000.0,245.0
2021-06-03,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1356891.0,9600.0,516.0
2021-06-03,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,834197.0,5880.0,39.0
2021-06-03,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,483863.0,8300.0,40.0
2021-06-03,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1627289.0,2170.0,106.0
2021-06-03,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1119006.0,3040.0,587.0
2021-06-03,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15238973.0,60900.0,757.0
2021-06-03,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,340816.0,10600.0,47.0
2021-06-03,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204419.0,2940.0,78.0
2021-06-03,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2730236.0,44500.0,196.0
2021-06-03,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,535017.0,14800.0,95.0
2021-06-03,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,793132.0,32100.0,10.0
2021-06-03,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1714793.0,20100.0,59.0
2021-06-03,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2656967.0,87000.0,114.0
2021-06-03,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,141899.0,1100.0,459.0
